source_node,target_node,edge_type
KNG1,Tachycardia,GENE_ASSOCIATED_WITH_DISEASE
KRAS,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
KRAS,Cardiofaciocutaneous syndrome,GENE_ASSOCIATED_WITH_DISEASE
KRAS,"Liver Diseases, Parasitic",GENE_ASSOCIATED_WITH_DISEASE
KRAS,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
KRAS,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KRAS,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
KRASP1,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
KRT18,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
KRT18,"Cirrhosis, Familial",GENE_ASSOCIATED_WITH_DISEASE
KRT18,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
KRT18,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KRT18,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
KRT18,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
KRT19,Copper-Overload Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
KRT19,"Hepatitis, Chronic",GENE_ASSOCIATED_WITH_DISEASE
KRT19,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KRT7,Copper-Overload Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
KRT7,"Hepatitis, Chronic",GENE_ASSOCIATED_WITH_DISEASE
KRT7,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
KRT8,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
KRT8,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
KRT8,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KRT8,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
KRT8,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
KRT90,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
KTN1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KYNU,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
KYNU,Neurodegenerative Diseases,GENE_ASSOCIATED_WITH_DISEASE
L1CAM,"Gait Disorders, Neurologic",GENE_ASSOCIATED_WITH_DISEASE
L3HYPDH,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LAMA1,"Brain Injuries, Traumatic",GENE_ASSOCIATED_WITH_DISEASE
LAMA1,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
LAMA4,"CARDIOMYOPATHY, DILATED, 1JJ",GENE_ASSOCIATED_WITH_DISEASE
LAMC1,Neuromuscular Manifestations,GENE_ASSOCIATED_WITH_DISEASE
LAMC2,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LAMC3,Brain Diseases,GENE_ASSOCIATED_WITH_DISEASE
LAP3,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LAPTM5,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LARGE1,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
LARS1,INFANTILE LIVER FAILURE SYNDROME 1,GENE_ASSOCIATED_WITH_DISEASE
LAT,Liver Diseases,GENE_ASSOCIATED_WITH_DISEASE
LAT,Neurotoxicity Syndromes,GENE_ASSOCIATED_WITH_DISEASE
LBH,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LBP,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LBP,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LCAT,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LCN2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LCN2,Heart Valve Diseases,GENE_ASSOCIATED_WITH_DISEASE
LCN2,"Hepatitis, Animal",GENE_ASSOCIATED_WITH_DISEASE
LCN2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LCP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LCP2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LDB3,"Cardiomyopathy, Dilated, 1C",GENE_ASSOCIATED_WITH_DISEASE
LDHA,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
LDHA,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
LDHA,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LDHB,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LDLR,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LDLR,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
LDLR,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
LDLR,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LDLR,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
LEMD2,"CATARACT 46, JUVENILE-ONSET, WITH OR WITHOUT ARRHYTHMIC CARDIOMYOPATHY",GENE_ASSOCIATED_WITH_DISEASE
LEP,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
LEP,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
LEP,"Hepatitis, Autoimmune",GENE_ASSOCIATED_WITH_DISEASE
LEP,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
LEP,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LEP,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
LEP,Tachycardia,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Diabetic Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Diabetic Neuropathies,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
LEPR,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
LETM1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LGALS1,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LGALS1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LGALS2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LGALS2,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LGALS3,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LGALS3,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LGALS3,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LGALS3,ST Elevation Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LGALS3BP,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LGALSL,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LGI4,"ARTHROGRYPOSIS MULTIPLEX CONGENITA 1, NEUROGENIC, WITH MYELIN DEFECT",GENE_ASSOCIATED_WITH_DISEASE
LGMN,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LHB,Bradycardia,GENE_ASSOCIATED_WITH_DISEASE
LHB,Tachycardia,GENE_ASSOCIATED_WITH_DISEASE
LHFPL6,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LIF,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
LIF,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
LIFR,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LILRB5,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LIMK2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LIMS2,"MUSCULAR DYSTROPHY, AUTOSOMAL RECESSIVE, WITH CARDIOMYOPATHY AND TRIANGULAR TONGUE",GENE_ASSOCIATED_WITH_DISEASE
LIN28B,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
LIN7A,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LINC00221,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LINC01588,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LINC01588,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
LINC-ROR,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
LINGO2,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
LIPC,HEPATIC LIPASE DEFICIENCY,GENE_ASSOCIATED_WITH_DISEASE
LMNA,"Cardiomyopathy, Dilated",GENE_ASSOCIATED_WITH_DISEASE
LMNA,"CARDIOMYOPATHY, DILATED, WITH HYPERGONADOTROPIC HYPOGONADISM",GENE_ASSOCIATED_WITH_DISEASE
LMNA,"Death, Sudden, Cardiac",GENE_ASSOCIATED_WITH_DISEASE
LMNA,Heart Block,GENE_ASSOCIATED_WITH_DISEASE
LMNA,"Heart-hand syndrome, Slovenian type",GENE_ASSOCIATED_WITH_DISEASE
LMNA,"Tachycardia, Ventricular",GENE_ASSOCIATED_WITH_DISEASE
LMO2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LMX1B,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
LOX,Hepatitis B,GENE_ASSOCIATED_WITH_DISEASE
LOX,Hepatitis C,GENE_ASSOCIATED_WITH_DISEASE
LOX,Hepatolenticular Degeneration,GENE_ASSOCIATED_WITH_DISEASE
LOX,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LOX,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
LOX,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LOXL1,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LOXL2,Hepatitis B,GENE_ASSOCIATED_WITH_DISEASE
LOXL2,Hepatitis C,GENE_ASSOCIATED_WITH_DISEASE
LOXL2,Hepatolenticular Degeneration,GENE_ASSOCIATED_WITH_DISEASE
LOXL2,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
LOXL2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LOXL3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LPA,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LPA,Cardiovascular Diseases,GENE_ASSOCIATED_WITH_DISEASE
LPL,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
LPL,Cardiovascular Diseases,GENE_ASSOCIATED_WITH_DISEASE
LPL,Hepatitis C,GENE_ASSOCIATED_WITH_DISEASE
LPL,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LPXN,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LRAT,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LRAT,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LRAT,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LRP8,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LRRC1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LRRC10,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
LRRC28,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LRRC59,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
LRRFIP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LSG1,Brain Injuries,GENE_ASSOCIATED_WITH_DISEASE
LSP1,Heart Valve Diseases,GENE_ASSOCIATED_WITH_DISEASE
LTA,Hepatic Encephalopathy,GENE_ASSOCIATED_WITH_DISEASE
LTA,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
LTA4H,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LTB,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LTB4R,Liver Diseases,GENE_ASSOCIATED_WITH_DISEASE
LTB4R1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LTBP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LTF,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
LTF,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
LUM,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
LUM,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LURAP1L,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LY86,Brain Injuries,GENE_ASSOCIATED_WITH_DISEASE
LY86,Heart Valve Diseases,GENE_ASSOCIATED_WITH_DISEASE
LY86,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LY96,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
LYVE1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MACIR,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
MACROD2,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
MAD2L1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAF,"Cholestasis, Intrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAFG,"Cholestasis, Intrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAGEA1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAGEA3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAGEA6,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAGEC2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAGEE1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MAGI2,Neurobehavioral Manifestations,GENE_ASSOCIATED_WITH_DISEASE
MALAT1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MALAT1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MALAT1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MALAT1,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
MAML3,"Heart Defects, Congenital",GENE_ASSOCIATED_WITH_DISEASE
MAOA,End Stage Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
MAOA,Hepatic Encephalopathy,GENE_ASSOCIATED_WITH_DISEASE
MAOB,Hepatic Encephalopathy,GENE_ASSOCIATED_WITH_DISEASE
MAP1LC3A,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MAP1LC3B,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MAP2K1,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAP2K1,Cardiofaciocutaneous syndrome,GENE_ASSOCIATED_WITH_DISEASE
MAP2K1,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MAP2K2,Cardiofaciocutaneous syndrome,GENE_ASSOCIATED_WITH_DISEASE
MAP2K7,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MAP3K5,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAP3K5,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MAP3K7,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAP3K8,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MAP3K8,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAPK1,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAPK1,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAPK1,"Ceroid Lipofuscinosis, Neuronal, 6",GENE_ASSOCIATED_WITH_DISEASE
MAPK1,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAPK1,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MAPK10,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MAPK11,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAPK14,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAPK14,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAPK14,Hepatic Insufficiency,GENE_ASSOCIATED_WITH_DISEASE
MAPK14,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
MAPK14,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
MAPK14,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
MAPK14,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAPK3,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAPK3,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAPK3,"Ceroid Lipofuscinosis, Neuronal, 6",GENE_ASSOCIATED_WITH_DISEASE
MAPK3,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAPK3,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MAPK8,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAPK8,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
MAPK9,"Cholestasis, Extrahepatic",GENE_ASSOCIATED_WITH_DISEASE
MAPRE1,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MAPT,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAPT,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
MAPT,Neurodegenerative Diseases,GENE_ASSOCIATED_WITH_DISEASE
MAPT,Pick Disease of the Brain,GENE_ASSOCIATED_WITH_DISEASE
MARCO,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MARS1,INTERSTITIAL LUNG AND LIVER DISEASE,GENE_ASSOCIATED_WITH_DISEASE
MAT1A,Brain Diseases,GENE_ASSOCIATED_WITH_DISEASE
MAT1A,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MAT1A,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MAT1A,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
MBOAT2,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
MBOAT7,"Liver Cirrhosis, Alcoholic",GENE_ASSOCIATED_WITH_DISEASE
MBP,Cerebrovascular Disorders,GENE_ASSOCIATED_WITH_DISEASE
MBP,Neuromyelitis Optica,GENE_ASSOCIATED_WITH_DISEASE
MBTPS1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MBTPS2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MCAM,Neurogenic Inflammation,GENE_ASSOCIATED_WITH_DISEASE
MCCC1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MCM10,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MCM2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MDH1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MDH1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MDH1,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
ME1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ME1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MECP2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MECP2,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
MED1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MED1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MED13L,IMPAIRED INTELLECTUAL DEVELOPMENT AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS,GENE_ASSOCIATED_WITH_DISEASE
MED13L,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
MED17,"MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY",GENE_ASSOCIATED_WITH_DISEASE
MEF2C,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
MEF2C,"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, STEREOTYPIC HAND MOVEMENTS, AND IMPAIRED LANGUAGE",GENE_ASSOCIATED_WITH_DISEASE
MEIS2,"Cardiac Malformation, Cleft Lip-Palate, Microcephaly and Digital Anomalies",GENE_ASSOCIATED_WITH_DISEASE
MELK,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MEN1,Neuroendocrine Tumors,GENE_ASSOCIATED_WITH_DISEASE
MEOX2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MEOX2,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
MET,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MET,Copper-Overload Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
MET,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
MET,"Hepatitis, Chronic",GENE_ASSOCIATED_WITH_DISEASE
MET,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
MET,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MET,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
METRNL,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
METTL14,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
METTL14,Cardiotoxicity,GENE_ASSOCIATED_WITH_DISEASE
METTL3,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
METTL3,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
MFAP4,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MFF,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
MFGE8,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MFN1,"Ceroid lipofuscinosis, neuronal 1, infantile",GENE_ASSOCIATED_WITH_DISEASE
MFN2,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
MFN2,Hereditary Motor And Sensory Neuropathy VI,GENE_ASSOCIATED_WITH_DISEASE
MFSD2A,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MFSD2A,"NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN IMAGING ABNORMALITIES",GENE_ASSOCIATED_WITH_DISEASE
MFSD8,"Ceroid Lipofuscinosis, Neuronal, 7",GENE_ASSOCIATED_WITH_DISEASE
MGAT5,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MGLL,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
MGMT,Brain Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
MGMT,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MGP,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MGST1,Neurodegenerative Diseases,GENE_ASSOCIATED_WITH_DISEASE
MIA3,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
MIAT,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
MICA,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
MICAL2,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
MID1IP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MINDY3,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MIR100,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR100,Hepatitis B,GENE_ASSOCIATED_WITH_DISEASE
MIR103-1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR106B,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MIR107,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR107,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MIR10A,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR10A,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MIR10A,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR10B,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR10B,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
MIR10B,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1-1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR122,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR122,Hepatitis B,GENE_ASSOCIATED_WITH_DISEASE
MIR1246,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1247,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1249,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR125A,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MIR125A,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
MIR125B1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR125B2,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
MIR125B2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR125B2,Endomyocardial Fibrosis,GENE_ASSOCIATED_WITH_DISEASE
MIR125B2,Hepatitis B,GENE_ASSOCIATED_WITH_DISEASE
MIR125B2,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
MIR126,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
MIR126,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1260A,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1260B,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
MIR1268A,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
